quarter,season,quarter_year,quarters,quarter_qf,hb.x,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,available_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,id,location_name,postcode
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,8052,NA,5387,NA,88,NA,59,NA,67,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,765,NA,728,NA,8,NA,8,NA,95,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,8188,NA,5842,NA,89,NA,64,NA,71,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,755,NA,740,NA,8,NA,8,NA,98,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,7499,NA,5589,NA,82,NA,61,NA,75,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,749,NA,721,NA,8,NA,8,NA,96,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,6137,NA,5746,NA,68,NA,64,NA,94,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,762,NA,760,NA,8,NA,8,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,6333,NA,6093,NA,70,NA,67,NA,96,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,607,NA,584,NA,7,NA,6,NA,96,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,6647,NA,5860,NA,72,NA,64,NA,88,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,753,NA,749,NA,8,NA,8,NA,99,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,7034,NA,6565,NA,76,NA,71,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,796,NA,796,NA,9,NA,9,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,8010,NA,6993,NA,88,NA,77,NA,87,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,893,NA,824,NA,10,NA,9,NA,92,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1562,NA,671,NA,17,NA,7,NA,43,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1050,NA,771,NA,12,NA,8,NA,73,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1750,NA,1220,NA,19,NA,13,NA,70,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,804,NA,804,NA,9,NA,9,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2831,NA,2584,NA,31,NA,28,NA,91,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,649,NA,649,NA,7,NA,7,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3092,NA,2869,NA,34,NA,32,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,660,NA,660,NA,7,NA,7,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2913,NA,2690,NA,32,NA,30,NA,92,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,580,NA,580,NA,6,NA,6,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N101H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3156,NA,2905,NA,34,NA,32,NA,92,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N411H,NA,NA,z,Geriatric Medicine - units other than long stay,NA,694,NA,694,NA,8,NA,8,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,111,NA,111,NA,1,NA,1,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,10,NA,10,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,38,NA,38,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,2,NA,2,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,84,NA,84,NA,1,NA,1,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,1,NA,1,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,15,NA,15,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,37,NA,37,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,33,NA,33,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,92,NA,92,NA,1,NA,1,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,3,NA,3,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,67,NA,67,NA,1,NA,1,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,2,NA,2,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,43,NA,43,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,9,NA,9,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,5,NA,5,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,4,NA,4,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,22,NA,22,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,1,NA,1,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,2,NA,2,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,12,NA,12,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,29,NA,29,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,8,NA,8,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,3,NA,3,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,42,NA,42,NA,0,NA,0,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,3,NA,3,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N101H,NA,E12,NA,GP Other than Obstetrics,NA,72,NA,72,NA,1,NA,1,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N411H,NA,E12,NA,GP Other than Obstetrics,NA,29,NA,29,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1243,NA,678,NA,14,NA,8,NA,55,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,396,NA,206,NA,4,NA,2,NA,52,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1361,NA,889,NA,15,NA,10,NA,65,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,439,NA,182,NA,5,NA,2,NA,41,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1296,NA,997,NA,14,NA,11,NA,77,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,439,NA,148,NA,5,NA,2,NA,34,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1456,NA,912,NA,16,NA,10,NA,63,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,299,NA,131,NA,3,NA,1,NA,44,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1243,NA,1018,NA,14,NA,11,NA,82,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,319,NA,195,NA,4,NA,2,NA,61,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1198,NA,978,NA,13,NA,11,NA,82,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,361,NA,196,NA,4,NA,2,NA,54,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1186,NA,939,NA,13,NA,10,NA,79,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,336,NA,173,NA,4,NA,2,NA,51,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1000,NA,830,NA,11,NA,9,NA,83,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,204,NA,124,NA,2,NA,1,NA,61,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1000,NA,720,NA,11,NA,8,NA,72,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,210,NA,56,NA,2,NA,1,NA,27,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,1008,NA,228,NA,11,NA,3,NA,23,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,116,NA,20,NA,1,NA,0,NA,17,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,985,NA,431,NA,11,NA,5,NA,44,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,69,NA,38,NA,1,NA,0,NA,55,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,805,NA,678,NA,9,NA,7,NA,84,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,236,NA,60,NA,3,NA,1,NA,25,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,541,NA,393,NA,6,NA,4,NA,73,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,355,NA,57,NA,4,NA,1,NA,16,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,835,NA,702,NA,9,NA,8,NA,84,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,263,NA,70,NA,3,NA,1,NA,27,NA,97,Dr Gray's Hospital,IV30 1SN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N101H,NA,F2,NA,Gynaecology,NA,650,NA,626,NA,7,NA,7,NA,96,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N411H,NA,F2,NA,Gynaecology,NA,38,NA,38,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2106,NA,1991,NA,23,NA,22,NA,95,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2236,NA,2145,NA,25,NA,24,NA,96,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2052,NA,1856,NA,22,NA,20,NA,90,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2085,NA,1887,NA,23,NA,21,NA,91,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2040,NA,1850,NA,23,NA,21,NA,91,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1859,NA,1653,NA,20,NA,18,NA,89,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2042,NA,1897,NA,22,NA,21,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2199,NA,2071,NA,24,NA,23,NA,94,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1970,NA,1718,NA,22,NA,19,NA,87,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1886,NA,1424,NA,21,NA,16,NA,76,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2122,NA,1942,NA,23,NA,21,NA,92,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1932,NA,1684,NA,21,NA,18,NA,87,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1990,NA,1846,NA,22,NA,21,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,1835,NA,1609,NA,20,NA,18,NA,88,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N101H,NA,J4,NA,Haematology,NA,2126,NA,1986,NA,23,NA,22,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N411H,NA,J4,NA,Haematology,NA,3,NA,3,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2018Q1,Spring,2018,Q1,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1617,NA,1511,NA,18,NA,17,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q2,Summer,2018,Q2,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1963,NA,1728,NA,22,NA,19,NA,88,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q3,Autumn,2018,Q3,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,2014,NA,1789,NA,22,NA,19,NA,89,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1938,NA,1728,NA,21,NA,19,NA,89,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1561,NA,1399,NA,17,NA,16,NA,90,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1678,NA,1549,NA,18,NA,17,NA,92,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1736,NA,1555,NA,19,NA,17,NA,90,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1831,NA,1743,NA,20,NA,19,NA,95,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1730,NA,1327,NA,19,NA,15,NA,77,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N411H,NA,A6,NA,Infectious Diseases,NA,8,NA,8,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,2199,NA,1140,NA,24,NA,13,NA,52,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N411H,NA,A6,NA,Infectious Diseases,NA,1,NA,1,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1764,NA,1338,NA,19,NA,15,NA,76,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,2357,NA,1836,NA,26,NA,20,NA,78,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q1,Spring,2021,Q1,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,2034,NA,1600,NA,23,NA,18,NA,79,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q2,Summer,2021,Q2,NA,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,1777,NA,1520,NA,20,NA,17,NA,86,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2021Q3,Autumn,2021,Q3,p,S08000020,NA,N101H,NA,A6,NA,Infectious Diseases,NA,2677,NA,2226,NA,29,NA,24,NA,83,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,750,NA,750,NA,8,NA,8,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2018Q4,Winter,2018,Q4,NA,S08000020,NA,N411H,NA,CC,NA,Intensive Care Medicine,NA,2,NA,2,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,1038,NA,1038,NA,12,NA,12,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q1,Spring,2019,Q1,NA,S08000020,NA,N411H,NA,CC,NA,Intensive Care Medicine,NA,1,NA,1,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,772,NA,772,NA,8,NA,8,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q2,Summer,2019,Q2,NA,S08000020,NA,N411H,NA,CC,NA,Intensive Care Medicine,NA,3,NA,3,NA,0,NA,0,NA,100,NA,97,Dr Gray's Hospital,IV30 1SN
2019Q3,Autumn,2019,Q3,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,826,NA,826,NA,9,NA,9,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2019Q4,Winter,2019,Q4,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,721,NA,721,NA,8,NA,8,NA,100,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q1,Spring,2020,Q1,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,1505,NA,997,NA,17,NA,11,NA,66,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q2,Summer,2020,Q2,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,2286,NA,1393,NA,25,NA,15,NA,61,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q3,Autumn,2020,Q3,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,1902,NA,1218,NA,21,NA,13,NA,64,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
2020Q4,Winter,2020,Q4,NA,S08000020,NA,N101H,NA,CC,NA,Intensive Care Medicine,NA,1558,NA,1454,NA,17,NA,16,NA,93,NA,75,Aberdeen Royal Infirmary,AB25 2ZN
